UnitID,Institution Name,Tuition and fees (F0001_F3),Imputation/Status Flag For Tuition and fees (F0001_F3),Federal appropriations  grants and contracts (F0001_F3),Imputation/Status Flag For Federal appropriations  grants and contracts (F0001_F3),State and local appropriations  grants and contracts (F0001_F3),Imputation/Status Flag For State and local appropriations  grants and contracts (F0001_F3),Private grants and contracts (F0001_F3),Imputation/Status Flag For Private grants and contracts (F0001_F3),Investment income and investment gains (losses) included in net income (F0001_F3),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F0001_F3),Sales and services of educational activities (F0001_F3),Imputation/Status Flag For Sales and services of educational activities (F0001_F3),Sales and services of auxiliary enterprises (F0001_F3),Imputation/Status Flag For Sales and services of auxiliary enterprises (F0001_F3),Other revenue (F0001_F3),Imputation/Status Flag For Other revenue (F0001_F3),Total revenues and investment return (F0001_F3),Imputation/Status Flag For Total revenues and investment return (F0001_F3)
234784,Everest College-Renton,3936436,R,0,Z,0,Z,0,Z,0,Z,0,Z,120,R,407,R,3936963,R
119359,Everest College-Reseda,3845382,R,0,R,0,R,0,R,0,R,0,R,0,R,2898,R,3848280,R
230472,Everest College-Salt Lake City,4612849,R,0,R,0,R,0,R,0,R,0,R,322630,R,56287,R,4991766,R
119508,Everest College-San Bernardino,5076823,R,0,Z,0,R,208345,R,0,Z,0,Z,0,Z,989,R,5286157,R
119340,Everest College-San Francisco,4142533,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1830,R,4144363,R
119438,Everest College-San Jose,3526287,R,0,Z,0,Z,0,Z,0,R,0,Z,16922,R,1950,R,3545159,R
236531,Everest College-Seattle,7315720,R,890768,R,442058,R,20092,R,98312,R,220697,R,920418,R,34698,R,9942763,R
171313,Everest College-Skokie,2324675,R,0,R,0,R,0,R,0,R,0,R,0,R,22052,R,2346727,R
179070,Everest College-Springfield,4501388,R,0,Z,0,Z,0,Z,0,Z,0,Z,368279,R,52157,R,4921824,R
430980,Everest College-Torrance,789599,R,0,R,0,R,0,R,0,R,0,R,0,R,2557,R,792156,R
236993,Everest College-Vancouver,1994362,R,0,R,0,R,0,R,0,R,0,R,183534,R,1648,R,2179544,R
368805,Everest College-West Los Angeles,3294570,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,70655,R,3365225,R
139898,Everest Institute-Atlanta Downtown,3974440,R,0,Z,0,Z,0,Z,0,R,0,Z,0,Z,34431,R,4008871,R
167020,Everest Institute-Brighton,3990972,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,2995,R,3993967,R
237604,Everest Institute-Cross Lanes,4435302,R,0,R,0,R,0,R,0,R,0,R,3096,R,19510,R,4457908,R
440369,Everest Institute-Dearborn,485801,R,0,R,0,R,0,R,0,R,0,R,15,R,0,R,485816,R
438638,Everest Institute-Decatur,1801783,R,0,R,0,R,0,R,0,Z,0,R,154943,R,4347,R,1961073,R
170046,Everest Institute-Grand Rapids,4653394,R,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,4653394,R
438656,Everest Institute-Greenspoint,4018394,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,260,R,4018654,R
438197,Everest Institute-Jonesboro,4851336,R,0,Z,0,Z,0,Z,0,R,0,Z,0,Z,63251,R,4914587,R
373890,Everest Institute-Kalamazoo,1615694,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,708,R,1616402,R
430421,Everest Institute-Marietta,2814506,R,0,R,0,R,0,R,0,R,0,R,125,R,2976,R,2817607,R
135957,Everest Institute-North Miami,12656031,R,0,Z,0,Z,0,Z,0,Z,29350,R,0,Z,0,R,12685381,R
212090,Everest Institute-Pittsburgh,4936651,R,0,R,0,R,0,R,0,R,0,R,456271,R,171659,R,5564581,R
194967,Everest Institute-Rochester,8462198,R,0,Z,0,Z,0,Z,0,Z,0,Z,720391,R,336127,R,9518716,R
260293,Everest University-Brandon,7389557,R,0,R,0,R,0,R,0,Z,0,R,520563,R,137341,R,8047461,R
438902,Everest University-Jacksonville,1991145,R,0,R,0,R,0,R,30575,R,0,Z,155500,R,0,R,2177220,R
367909,Everest University-Lakeland,6183261,R,0,R,0,R,0,R,0,R,0,R,453392,R,101232,R,6737885,R
137810,Everest University-Largo,6678356,R,0,Z,0,Z,0,Z,0,Z,0,Z,449102,R,131756,R,7259214,R
420006,Everest University-Melbourne,5341576,R,0,Z,0,Z,0,Z,0,Z,0,Z,361152,R,99137,R,5801865,R
136288,Everest University-North Orlando,9209635,R,0,Z,0,Z,0,Z,0,Z,0,Z,619069,R,140476,R,9969180,R
134149,Everest University-Pompano Beach,10252247,R,0,R,0,R,0,R,0,Z,0,Z,607203,R,174909,R,11034359,R
390701,Everest University-South Orlando,12385967,R,0,Z,0,Z,0,R,0,Z,0,Z,828849,R,261034,R,13475850,R
234650,Evergreen Beauty and Barber College-Bellevue,237477,R,0,R,0,R,0,Z,3865,R,251347,R,0,R,-3865,R,488824,R
207102,Eves College of Hairstyling,180222,R,0,R,0,R,0,R,0,R,34235,R,41800,R,-7106,R,249151,R
224758,Exposito School of Hair Design,42876,R,0,R,0,R,0,R,0,R,156592,R,6408,R,135799,R,341675,R
156675,Ezell's Cosmetology School,88230,R,0,R,0,R,0,R,0,R,51761,R,108,R,0,R,140099,R
387819,Fairview Beauty Academy,126338,P,0,P,0,P,0,P,0,P,0,P,52186,P,119016,P,297540,P
415729,Faris Technical Institute Inc,157761,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,157761,R
114372,Fashion Careers College,1256685,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1256685,R
138132,Fashion Focus Hair Academy,231269,R,26399,R,0,R,0,R,293,R,140734,R,0,R,23596,R,422291,R
396152,Faunt School of Creative Music,125000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,125000,R
381486,Faust Institute of Cosmetology-Spirit Lake,123964,R,0,Z,0,Z,0,Z,1469,R,99277,R,0,R,0,R,224710,R
153339,Faust Institute of Cosmetology-Storm Lake,156550,R,0,Z,0,Z,0,Z,-1358,R,113741,R,0,Z,0,R,268933,R
198525,Fayetteville Beauty College,164119,N,0,N,0,N,0,N,2712,N,80197,N,0,N,-85002,N,162026,N
114460,Federico Beauty Institute,1318731,P,274310,P,0,P,0,P,11288,P,35842,P,0,P,-488017,P,1152154,P
114354,FIDM-Fashion Institute of Design & Merchandising-Los Angeles,54141993,P,0,P,0,P,0,P,257926,P,0,P,0,P,-6784839,P,47615080,P
374291,Final Touch Beauty School,24586,P,229702,P,0,P,0,P,0,P,60179,P,0,P,713,P,315180,P
436599,FINE Mortuary College,719511,R,0,R,0,R,0,R,7456,R,0,R,0,R,-7456,R,719511,R
145099,First Institute of Travel  Inc.,1346275,R,0,R,0,R,0,R,0,Z,12720,R,0,Z,0,R,1358995,R
168519,Fiser's College of Cosmetology,104085,N,0,N,0,N,0,N,0,N,0,N,157779,N,502163,N,764027,N
191205,Five Towns College,5965314,R,817316,R,1319062,R,0,R,19848,R,0,Z,45534,R,0,R,8167074,R
169947,Flint Institute of Barbering Inc,82118,R,82798,R,2500,R,1250,R,0,R,150329,R,41610,R,-86548,R,274057,R
364885,Florida Career College-Clearwater,2013878,R,0,R,0,R,0,R,0,R,26053,R,0,R,13383,R,2053314,R
133997,Florida Career College-Miami,6680228,R,1583859,R,0,R,0,R,117460,R,0,R,0,R,0,R,8381547,R
434715,Florida Coastal School of Law,8579103,R,0,R,74913,R,5772,R,253824,R,4455,R,17920,R,50923,R,8986910,R
434441,Florida College of Integrative Medicine,0,R,0,R,0,R,0,R,0,R,112120,R,57573,R,810228,R,979921,R
366182,FLORIDA INSTITUTE OF TRADITIONAL CHINESE MEDICINE,446193,R,0,R,0,R,0,R,0,R,0,R,0,R,65331,R,511524,R
133942,Florida Institute of Ultrasound Inc,455130,P,38535,P,0,P,0,P,0,P,0,P,0,P,-179935,P,313730,P
134112,Florida Technical College,7287662,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7287662,R
208044,Formations Institute of Cosmetology & Barbering,140051,N,90050,N,0,N,0,N,0,N,95166,N,0,N,-139101,N,186166,N
218043,Forrest College,769255,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,769255,R
134228,Fort Pierce Beauty Academy,110874,P,0,P,0,P,0,P,0,P,33353,P,0,P,19902,P,164129,P
224828,Fort Worth Beauty School,422042,P,0,P,0,P,0,P,1245,P,49252,P,0,P,-79293,P,393246,P
371052,Fortis College,2551000,R,1727000,R,0,R,0,R,0,R,0,R,0,R,-1726382,R,2551618,R
392415,Fortis College,306208,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,306208,R
439738,Fortis College-Baton Rouge,5702,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,19750,R,25452,R
205179,Fortis College-Centerville,4723021,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4723021,R
204307,Fortis College-Cuyahoga Falls,2183412,R,0,R,0,R,0,R,0,R,0,R,0,R,-270,R,2183142,R
436641,Fortis College-Foley,203971,R,0,R,0,R,0,R,3268,R,0,R,0,R,0,R,207239,R
404921,Fortis College-Miami,2641890,R,1204678,R,20013,R,0,R,0,R,0,R,0,R,-1224691,R,2641890,R
439792,Fortis College-Orange Park,476033,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,476033,R
201399,Fortis College-Ravenna,1280757,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1280757,R
382957,Fortis College-Richmond,2312045,R,308877,R,0,R,0,R,31682,R,24827,R,0,R,-340559,R,2336872,R
136075,Fortis College-Tampa,946821,R,0,Z,0,Z,0,Z,7588,R,0,Z,5604,R,0,R,960013,R
132806,Fortis College-Winter Park,1586819,R,0,R,0,R,0,R,0,R,62913,R,0,R,0,R,1649732,R
418870,Fortis Institute-Cookeville,802039,P,147024,P,14059,P,0,P,0,P,0,P,111829,P,-529629,P,545322,P
216418,Fortis Institute-Erie,5000000,R,0,R,0,R,0,R,11000,R,0,R,0,R,-11000,R,5000000,R
249609,Fortis Institute-Forty Fort,1252425,R,0,R,0,R,0,R,0,R,0,R,0,R,80250,R,1332675,R
250498,Fortis Institute-Mulberry,799234,R,0,R,0,R,0,R,0,R,0,R,0,R,813,R,800047,R
385503,Fortis Institute-Scranton,810241,R,0,R,0,R,0,R,0,R,0,R,0,R,43142,R,853383,R
163347,Fortis Institute-Towson,5931183,R,0,R,0,C,0,R,0,R,0,R,0,R,0,R,5931183,R
183725,Fortis Institute-Wayne,2353474,R,0,R,0,R,0,R,0,R,0,R,0,R,159910,R,2513384,R
175698,Fosters Cosmetology College,61370,R,0,Z,0,Z,0,Z,0,Z,20556,R,0,Z,0,R,81926,R
221795,Fountainhead College of Technology,1006270,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,17374,R,1023644,R
415774,Four-D College,895473,N,657000,N,43000,N,0,N,0,N,24000,N,0,N,738527,N,2358000,N
145239,Fox College,2696908,R,0,Z,0,Z,0,Z,0,Z,0,Z,216552,R,52549,R,2966009,R
420200,Francois D College of Hair Skin and Nails,331444,R,0,R,0,R,0,R,0,R,270852,R,0,R,0,R,602296,R
224907,Franklin Beauty School,62365,R,232811,R,0,Z,0,Z,14934,R,35973,R,0,Z,0,R,346083,R
158954,Franklin College,390553,R,85237,R,0,R,0,R,0,R,0,R,0,R,0,R,475790,R
114761,Fredrick and Charles Beauty College,86178,R,0,R,0,R,0,R,51431,R,85466,R,0,R,119611,R,342686,R
372073,Fremont College,2367804,R,0,Z,0,Z,0,Z,6511,R,0,Z,0,Z,0,R,2374315,R
134237,Full Sail University,44650374,R,0,R,0,R,0,R,578062,R,0,R,270611,R,0,R,45499047,R
181136,Fullen School of Hair Design,19139,R,0,R,0,R,0,R,0,R,93178,R,0,R,0,R,112317,R
407090,G Skin & Beauty Institute,1141791,R,0,C,0,C,0,C,3987,R,134962,R,0,C,0,R,1280740,R
101231,Gadsden Business College,1935009,R,0,R,0,R,0,R,0,R,0,R,0,R,-230721,R,1704288,R
243902,Gaither and Company Beauty College,134424,R,0,Z,0,Z,0,Z,17362,R,20563,R,12350,R,100731,R,285430,R
114895,Galen College of Medical and Dental Assistants,1448670,R,1253339,R,0,R,0,R,11794,R,0,R,0,R,328831,R,3042634,R
156471,Galen College of Nursing-Louisville,2956457,R,0,Z,0,Z,0,Z,54220,R,39358,R,0,Z,0,R,3050035,R
205513,Gallipolis Career College,732250,R,340508,R,327871,R,0,R,9172,R,94750,R,0,R,-720542,R,784009,R
145309,Gem City College,250674,R,67906,R,0,R,0,R,0,R,16759,R,0,R,0,R,335339,R
220765,Genesis Career College-Cookeville,57275,R,0,R,0,R,0,R,0,R,37059,R,0,R,-1,R,94333,R
382780,Genesis Career College-Lebanon,24699,R,119103,R,0,R,0,R,0,R,64879,R,0,R,-289,R,208392,R
138822,Georgia Career Institute,10000,R,0,R,0,R,0,R,0,R,0,R,0,R,465000,R,475000,R
408862,Georgia Institute of Cosmetology,187179,R,175179,R,0,Z,0,Z,0,Z,41420,R,0,Z,89866,R,493644,R
202888,Gerbers Akron Beauty School,70441,R,0,R,0,R,0,R,0,R,53389,R,0,R,104518,R,228348,R
436605,GHENT BEAUTY ACADEMY,39493,P,0,P,0,P,0,P,0,P,18169,P,0,P,0,P,57662,P
185244,Gibbs College,9181307,R,2700803,R,3294868,R,66971,R,0,Z,0,Z,0,Z,0,R,15243949,R
175713,Gibson Barber and Beauty College,179612,R,117418,R,0,R,0,R,0,R,0,R,6939,R,-122190,R,181779,R
238786,Gill-Tech Academy of Hair Design,450923,R,0,R,0,R,0,R,16788,R,218056,R,1014992,R,0,R,1700759,R
235307,Glen Dow Academy of Hair Design,229596,R,217509,R,127877,R,0,R,6259,R,264286,R,0,R,53910,R,899437,R
115010,Glendale Career College,8138146,R,2344555,R,13533,R,0,R,211665,R,11824,R,0,R,-2575737,R,8143986,R
127219,Glenwood Beauty Academy,347441,R,0,Z,0,Z,0,Z,0,Z,136893,R,24413,R,0,R,508747,R
188465,Globe Institute of Technology,1985781,R,1825967,R,2121531,R,0,Z,0,Z,132428,R,8000,R,0,R,6073707,R
173629,Globe University-Woodbury,1451147,R,0,R,102725,R,0,R,0,R,0,R,0,R,5149860,R,6703732,R
421586,Globelle Technical Institute,689564,N,0,N,0,N,0,N,0,N,0,N,0,N,262874,N,952438,N
434690,Golf Academy of America-Myrtle Beach,1614055,R,228,R,0,R,0,Z,25246,R,0,Z,82728,R,0,R,1722257,R
430157,Golf Academy of America-Orlando,1818561,R,438,R,0,R,0,R,28539,R,0,R,65643,R,0,R,1913181,R
430166,Golf Academy of America-Phoenix,1743183,R,375,R,0,Z,0,Z,27442,R,0,Z,62535,R,0,R,1833535,R
122366,Golf Academy of America-San Diego,1921776,R,494,R,0,R,0,R,28540,R,0,R,84680,R,0,R,2035490,R
432481,GOODWIN INSTITUTE,1183965,P,5156263,P,617330,P,0,P,0,P,0,P,0,P,9134,P,6966692,P
129154,Goodwin University,4509362,R,2566577,R,0,R,0,R,26459,R,0,R,0,R,369607,R,7472005,R
212726,GORDON PHILLIPS SCHOOL OF BEAUTY CULTURE,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
212744,GORDON PHILLIPS SCHOOL OF BEAUTY CULTURE,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
363679,Grabber School of Hair Design,203525,R,0,Z,0,Z,0,Z,0,Z,208440,R,0,Z,48867,R,460832,R
406495,Graham Webb International Academy of Hair,768375,C,0,C,0,C,0,C,776,C,298885,C,0,C,35675,C,1103711,R
213181,Great Lakes Institute of Technology,1786454,R,420346,R,0,R,0,R,0,R,52795,R,0,R,-60288,R,2199307,R
417567,Gretna College School of Allied Health,127773,R,0,R,0,R,0,R,0,Z,113077,R,1200,R,1151266,R,1393316,R
132666,GUTI The Premier Beauty & Wellness Academy,73430,R,83339,R,0,R,0,R,0,R,129369,R,0,R,0,R,286138,R
159027,Guy's Shreveport Academy of Cosmetology Inc,171533,R,0,R,0,R,0,R,0,R,154556,R,0,R,533011,R,859100,R
436632,Gwinnett College,432418,R,0,R,0,R,0,R,3740,R,0,R,76015,R,-3740,R,508433,R
140003,Gwinnett College-Lilburn,963305,R,0,R,0,R,0,R,25601,R,0,R,0,R,0,R,988906,R
425250,Gwinnett College-Sandy Springs,959591,R,0,R,0,R,0,R,2569,R,101759,R,16374,R,6847,R,1087140,R
163541,Hair Academy,1118876,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1118876,R
436030,Hair Academy II,186736,N,0,N,0,N,0,N,0,N,64038,N,0,N,-1623,N,249151,N
105701,Hair Academy of Safford,459077,N,0,N,0,N,0,N,27252,N,0,N,629338,N,16200,N,1131867,N
127228,Hair Dynamics Education Center,353173,R,0,R,0,R,0,R,0,R,144033,R,0,R,218402,R,715608,R
150710,Hair Fashions By Kaye Beauty College-Indianapolis,507549,R,0,R,0,R,0,R,0,R,0,R,90278,R,198,R,598025,R
150695,Hair Fashions By Kaye Beauty College-Noblesville,569669,R,0,R,0,R,0,R,0,R,91947,R,0,R,0,R,661616,R
145424,Hair Professionals Career College,267018,R,0,Z,0,Z,0,Z,0,Z,97549,R,0,Z,-3187,R,361380,R
367981,Hair Professionals Career College,350151,R,0,Z,0,Z,0,Z,0,Z,77315,R,0,Z,47518,R,474984,R
145433,Hair Professionals School of Cosmetology,350250,R,0,Z,0,Z,0,Z,0,Z,85473,R,0,Z,141204,R,576927,R
367051,Hairmasters Institute of Cosmetology,274413,P,0,P,0,P,0,P,0,P,88655,P,0,P,94680,P,457748,P
198631,Hairstyling Institute of Charlotte Inc,185811,R,0,R,0,R,0,R,0,R,56853,R,0,R,2198,R,244862,R
166009,Hallmark Institute of Photography,2341407,R,0,R,0,R,0,R,8409,R,0,R,0,R,-8409,R,2341407,R
225201,Hallmark University,5481122,R,0,R,0,R,0,R,115467,R,0,R,0,R,15659,R,5612248,R
428134,Hampton Roads School of Technology,245791,P,0,P,0,P,0,P,0,P,72171,P,0,P,-1,P,317961,P
369950,Hamrick School,134500,L,0,L,0,L,0,L,0,L,0,L,0,L,0,L,134500,L
439659,Harlem School of Technology Inc,122367,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,122367,R
145460,Harrington College of Design,8009813,R,0,R,0,R,0,R,0,R,393938,R,0,R,0,R,8403751,R
184870,Harris School of Business-Cherry Hill Campus,176281,R,220011,R,454586,R,63307,R,1482,R,0,R,0,R,168012,R,1083679,R
433970,Harris School of Business-Sanford Campus,86893,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,86893,R
185332,Harris School of Business-Voorhees Campus,7919896,R,3133372,R,472122,R,0,C,34176,R,7919896,R,0,C,-11559566,R,7919896,R
376127,Harrison Career Institute-Allentown,1000251,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1000251,R
186830,Harrison Career Institute-Delran,1204547,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1204547,R
437255,Harrison Career Institute-Ewing,1440448,C,0,C,0,C,0,C,0,C,0,C,0,C,935,C,1441383,R
376118,Harrison Career Institute-Jersey City,299086,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,299086,R
374699,Harrison Career Institute-Oakhurst,1308141,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1308141,R
383880,Harrison Career Institute-Philadelphia,2983451,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2983451,R
440156,HARRISON CAREER INSTITUTE-PITTSBURGH,579123,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,579123,R
376109,Harrison Career Institute-Reading,817385,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,817385,R
186849,Harrison Career Institute-Vineland,1798803,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1798803,R
247870,Harrison Career Institute-Wilmington,1692457,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1692457,R
151157,Harrison College-Anderson,1484803,R,526280,R,0,C,0,C,0,C,219799,R,0,C,22788,R,2253670,R
151193,Harrison College-Columbus,1525380,R,479307,R,0,C,0,C,0,C,207812,R,0,C,21475,R,2233974,R
423670,Harrison College-Evansville,1746592,R,571188,R,0,C,0,C,0,C,216707,R,0,C,58539,R,2593026,R
438966,Harrison College-Fort Wayne,726546,R,275769,R,0,C,0,C,0,C,139696,R,0,C,7797,R,1149808,R
151166,Harrison College-Indianapolis,5050286,R,1735480,R,0,C,0,C,0,C,672000,R,0,C,159527,R,7617293,R
414850,Harrison College-Indianapolis East,2260018,R,712785,R,0,C,0,C,0,C,274470,R,0,C,31631,R,3278904,R
151245,Harrison College-Lafayette,1017269,R,302414,R,0,C,0,C,0,C,146549,R,0,C,15020,R,1481252,R
151184,Harrison College-Marion,995943,R,376682,R,0,C,0,C,0,C,163818,R,0,C,17425,R,1553868,R
151209,Harrison College-Muncie,1700570,R,551296,R,0,C,0,C,0,C,233198,R,0,C,23620,R,2508684,R
151236,Harrison College-Terre Haute,1995179,R,814524,R,0,C,0,C,0,C,291569,R,0,C,42319,R,3143591,R
176062,Hatfield's Mississippi College of Beauty Culture,137084,R,0,R,0,R,0,R,4126,R,106063,R,0,R,51245,R,298518,R
141583,Hawaii Business College,8094,P,0,P,0,P,0,P,0,P,0,P,8094,P,0,P,16188,P
141608,Hawaii Institute of Hair Design,221830,R,0,R,0,R,0,R,7761,R,333874,R,0,R,0,R,563465,R
155159,Hays Academy of Hair Design,148364,N,0,N,0,N,0,N,0,N,30442,N,0,N,63930,N,242736,N
247010,Headmasters School of Hair Design,124814,P,0,P,0,P,0,P,0,P,115779,P,0,P,45222,P,285815,P
200129,Headquarters Academy of Hair Design Inc,150027,R,0,R,0,R,0,R,-748,R,55464,R,0,R,44915,R,249658,R
156815,HEADS BEAUTY COLLEGE OF PROVIDENCE,41765,R,0,R,0,R,0,R,0,R,15297,R,0,R,0,R,57062,R
248165,Heads West Kentucky Beauty College,41868,R,0,R,0,R,0,R,0,R,28283,R,0,R,0,R,70151,R
247232,Health Enrichment Center Inc,0,R,0,R,0,R,0,R,-4884,R,3200,R,0,R,599077,R,597393,R
364876,Healthstaff Training Institute Inc,428053,R,35406,R,330645,R,0,R,0,R,0,R,0,R,-366051,R,428053,R
166063,Henris School of Hair Design,248027,R,0,Z,0,Z,0,Z,0,Z,2620745,R,0,Z,0,R,2868772,R
262509,Heritage College-Denver,3689305,R,0,R,0,R,0,R,0,R,98275,R,0,R,304386,R,4091966,R
410070,Heritage College-Oklahoma City,4533,R,45092,R,0,R,0,R,697,R,0,R,0,R,-45092,R,5230,R
233189,Heritage Institute,712385,R,0,R,0,R,0,R,663,R,145579,R,0,R,626527,R,1485154,R
135124,Heritage Institute-Ft Myers,50022,R,0,R,0,R,0,R,0,R,19424,R,0,R,0,R,69446,R
372772,Heritage Institute-Jacksonville,212918,R,0,R,0,R,0,R,0,R,16792,R,0,R,0,R,229710,R
377421,Heritage Institute-Manassas,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z
250504,HERZING COLLEGE,872574,R,0,Z,0,Z,0,Z,0,Z,6242,R,0,Z,225999,R,1104815,R
200785,Herzing University-Akron,1491935,R,321018,R,0,R,0,R,15942,R,0,Z,0,Z,-321018,R,1507877,R
140340,Herzing University-Atlanta,2350564,R,0,Z,0,Z,0,Z,0,Z,85520,R,0,Z,1007852,R,3443936,R
101365,Herzing University-Birmingham,4897607,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4897607,R
240392,Herzing University-Madison,5686260,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5686260,R
174154,Herzing University-Minneapolis,764506,R,0,Z,0,Z,0,Z,0,Z,4105,R,0,Z,335965,R,1104576,R
433536,Herzing University-New Orleans,1392868,R,0,Z,0,Z,0,Z,-116418,R,5948,R,0,Z,484492,R,1766890,R
386472,Herzing University-Orlando,989485,R,0,Z,0,Z,0,Z,-31934,R,1434,R,0,Z,171822,R,1130807,R
409023,HI-TECH SCHOOL OF MIAMI,7060034,P,0,P,0,P,0,P,94725,P,19301,P,0,P,-3311496,P,3862564,P
177579,Hickey College,3519957,R,0,R,0,R,0,R,0,R,0,R,630997,R,95541,R,4246495,R
232292,Hicks Academy of Beauty Culture,7433,P,0,P,0,P,0,P,0,P,40652,P,0,P,108368,P,156453,P
235583,Highlights Beauty Schools,1896950,R,0,R,0,R,0,R,0,R,1408241,R,807775,R,0,R,4112966,R
168555,Hillsdale Beauty College,29356,R,35801,R,0,R,0,R,0,R,28337,R,0,R,64782,R,158276,R
115658,Hilltop Beauty School,162908,R,487227,R,0,R,0,R,0,R,25367,R,0,R,-6472,R,669030,R
184746,Hohokus School of Trade and Technical Sciences,60578,P,24444,P,27691,P,0,P,0,P,0,P,0,P,187526,P,300239,P
141671,Hollywood Beauty College,455627,R,0,R,0,R,0,R,4762,R,139485,R,126035,R,0,R,725909,R
207166,Hollywood Cosmetology Center,89900,R,0,R,0,R,0,R,0,R,71350,R,0,R,0,R,161250,R
107099,Hot Springs Beauty College,84295,R,0,R,0,R,0,R,0,R,68895,R,0,R,184003,R,337193,R
176716,House of Heavilin Beauty College-Blue Springs,174874,R,0,R,0,R,0,R,946,R,41664,R,0,R,0,R,217484,R
177588,House of Heavilin Beauty College-Kansas City,147858,R,0,R,0,R,0,R,0,R,76311,R,0,R,74937,R,299106,R
421771,House of Heavilin Beauty College-Raymore,247324,R,0,R,0,R,0,R,28,R,92922,R,0,R,-300,R,339974,R
388511,Houston Allied Health Careers Inc,338226,R,152483,R,100743,R,0,R,0,R,85000,R,0,R,-338226,R,338226,R
380067,Houston Training School-Main Campus,636883,R,1181101,R,0,R,0,R,0,R,121440,R,21630,R,0,R,1961054,R
170338,Howell College of Cosmetology,9368,P,79431,P,38565,P,0,P,813,P,56648,P,529,P,1466,P,186820,P
242112,Huertas College,5071169,R,11692,R,0,R,595,R,9237,R,809869,R,0,R,83996,R,5986558,R
191728,Hunter Business School,420262,P,305506,P,865131,P,0,P,13290,P,149907,P,0,P,-1093,P,1753003,P
115782,HUNTINGTON COLLEGE OF DENTAL TECHNOLOGY,725723,R,0,Z,0,Z,0,Z,551,R,0,Z,0,Z,-551,R,725723,R
237437,Huntington Junior College,2230598,R,1468440,R,0,R,0,R,0,R,0,R,0,R,-1468440,R,2230598,R
377643,Huntington School of Beauty Culture,562407,R,0,R,0,R,0,R,-2236,R,282340,R,0,R,2236,R,844747,R
220002,Hussian College-Daymar College Nashville,1032722,P,1542064,P,186993,P,0,P,0,P,8535,P,83393,P,1175195,P,4028902,P
212993,Hussian College-Philadelphia,856481,R,0,R,0,R,0,R,0,R,0,R,0,R,27196,R,883677,R
127839,IBMC College,1857098,C,0,C,0,C,0,C,0,C,0,C,0,C,25376,C,1882474,R
372329,IBMC College,1473653,R,0,Z,0,Z,0,Z,27936,R,0,Z,0,Z,542121,R,2043710,R
437662,ICDC College,2999264,R,0,R,0,R,0,R,0,R,0,R,0,R,117912,R,3117176,R
243841,ICPR Junior College,4854932,R,0,R,0,R,0,R,0,R,0,R,21643,R,156100,R,5032675,R
176415,ICS the Wright Beauty College,8928,C,0,C,0,C,0,C,0,C,28512,C,0,C,84645,C,122085,R
216700,ICT SCHOOL OF WELDING,213352,P,0,P,0,P,0,P,8347,P,4767,P,0,P,-29330,P,197136,P
419253,Illinois Media School,1478313,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1478313,R
411374,Illinois School of Health Careers-Chicago Campus,1161618,R,551639,R,0,Z,0,Z,494,R,0,Z,0,Z,-551639,R,1162112,R
232353,INDIAN RIVER BEAUTY ACADEMY,443748,N,17612,N,0,N,0,N,0,N,0,N,0,N,-394821,N,66539,N
